Timestamp,SessionTime,SessionState,OnPitRoad,InPitStall,Speed,LapLastLapTime,PitRepairLeft,PitOptRepairLeft,PlayerCarTowTime,Trigger
20260608 16:46:17.707,810.383,4,1,1,0.0,234.996,0.00,442.13,0.00,change
20260608 16:46:17.759,810.433,4,1,1,0.0,234.996,0.00,442.08,0.00,change
20260608 16:46:17.808,810.483,4,1,1,0.0,234.996,0.00,442.03,0.00,change
20260608 16:46:17.860,810.533,4,1,1,0.0,234.996,0.00,441.98,0.00,change
20260608 16:46:17.909,810.583,4,1,1,0.0,234.996,0.00,441.92,0.00,change
20260608 16:46:17.958,810.633,4,1,1,0.0,234.996,0.00,441.87,0.00,change
20260608 16:46:18.010,810.683,4,1,1,0.0,234.996,0.00,441.82,0.00,change
20260608 16:46:18.059,810.733,4,1,1,0.0,234.996,0.00,441.77,0.00,change
20260608 16:46:18.108,810.783,4,1,1,0.0,234.996,0.00,441.72,0.00,change
20260608 16:46:18.160,810.833,4,1,1,0.0,234.996,0.00,441.67,0.00,change
20260608 16:46:18.210,810.883,4,1,1,0.0,234.996,0.00,441.62,0.00,change
20260608 16:46:18.257,810.933,4,1,1,0.0,234.996,0.00,441.57,0.00,change
20260608 16:46:18.310,810.983,4,1,1,0.0,234.996,0.00,441.52,0.00,change
20260608 16:46:18.358,811.033,4,1,1,0.0,234.996,0.00,441.47,0.00,change
20260608 16:46:18.408,811.083,4,1,1,0.0,234.996,0.00,441.42,0.00,change
20260608 16:46:18.457,811.133,4,1,1,0.0,234.996,0.00,441.37,0.00,change
20260608 16:46:18.507,811.183,4,1,1,0.0,234.996,0.00,441.32,0.00,change
20260608 16:46:18.558,811.233,4,1,1,0.0,234.996,0.00,441.27,0.00,change
20260608 16:46:18.607,811.283,4,1,1,0.0,234.996,0.00,441.22,0.00,change
20260608 16:46:18.659,811.333,4,1,1,0.0,234.996,0.00,441.17,0.00,change
20260608 16:46:18.709,811.383,4,1,1,0.0,234.996,0.00,441.12,0.00,change
20260608 16:46:18.758,811.433,4,1,1,0.0,234.996,0.00,441.07,0.00,change
20260608 16:46:18.809,811.483,4,1,1,0.0,234.996,0.00,441.02,0.00,change
20260608 16:46:18.860,811.533,4,1,1,0.0,234.996,0.00,440.96,0.00,change
20260608 16:46:18.908,811.583,4,1,1,0.0,234.996,0.00,440.91,0.00,change
20260608 16:46:18.958,811.633,4,1,1,0.0,234.996,0.00,440.86,0.00,change
20260608 16:46:19.009,811.683,4,1,1,0.0,234.996,0.00,440.81,0.00,change
20260608 16:46:19.057,811.733,4,1,1,0.0,234.996,0.00,440.76,0.00,change
20260608 16:46:19.108,811.783,4,1,1,0.0,234.996,0.00,440.71,0.00,change
20260608 16:46:19.158,811.833,4,1,1,0.0,234.996,0.00,440.66,0.00,change
20260608 16:46:19.208,811.883,4,1,1,0.0,234.996,0.00,440.61,0.00,change
20260608 16:46:19.258,811.933,4,1,1,0.0,234.996,0.00,440.56,0.00,change
20260608 16:46:19.308,811.983,4,1,1,0.0,234.996,0.00,440.51,0.00,change
20260608 16:46:19.358,812.033,4,1,1,0.0,234.996,0.00,440.46,0.00,change
20260608 16:46:19.408,812.083,4,1,1,0.0,234.996,0.00,440.41,0.00,change
20260608 16:46:19.458,812.133,4,1,1,0.0,234.996,0.00,440.36,0.00,change
20260608 16:46:19.508,812.183,4,1,1,0.0,234.996,0.00,440.31,0.00,change
20260608 16:46:19.558,812.233,4,1,1,0.0,234.996,0.00,440.26,0.00,change
20260608 16:46:19.608,812.283,4,1,1,0.0,234.996,0.00,440.21,0.00,change
20260608 16:46:19.658,812.333,4,1,1,0.0,234.996,0.00,440.16,0.00,change
20260608 16:46:19.708,812.383,4,1,1,0.0,234.996,0.00,440.11,0.00,change
20260608 16:46:19.759,812.433,4,1,1,0.0,234.996,0.00,440.06,0.00,change
20260608 16:46:19.808,812.483,4,1,1,0.0,234.996,0.00,440.00,0.00,change
20260608 16:46:19.858,812.533,4,1,1,0.0,234.996,0.00,439.95,0.00,change
20260608 16:46:19.907,812.583,4,1,1,0.0,234.996,0.00,439.90,0.00,change
20260608 16:46:19.958,812.633,4,1,1,0.0,234.996,0.00,439.85,0.00,change
20260608 16:46:20.008,812.683,4,1,1,0.0,234.996,0.00,439.80,0.00,change
20260608 16:46:20.057,812.733,4,1,1,0.0,234.996,0.00,439.75,0.00,change
20260608 16:46:20.108,812.783,4,1,1,0.0,234.996,0.00,439.70,0.00,change
20260608 16:46:20.157,812.833,4,1,1,0.0,234.996,0.00,439.65,0.00,change
20260608 16:46:20.209,812.883,4,1,1,0.0,234.996,0.00,439.60,0.00,change
20260608 16:46:20.258,812.933,4,1,1,0.0,234.996,0.00,439.55,0.00,change
20260608 16:46:20.308,812.983,4,1,1,0.0,234.996,0.00,439.50,0.00,change
20260608 16:46:20.358,813.033,4,1,1,0.0,234.996,0.00,439.45,0.00,change
20260608 16:46:20.409,813.083,4,1,1,0.0,234.996,0.00,439.40,0.00,change
20260608 16:46:20.457,813.133,4,1,1,0.0,234.996,0.00,439.35,0.00,change
20260608 16:46:20.509,813.183,4,1,1,0.0,234.996,0.00,439.30,0.00,change
20260608 16:46:20.558,813.233,4,1,1,0.0,234.996,0.00,439.25,0.00,change
20260608 16:46:20.608,813.283,4,1,1,0.0,234.996,0.00,439.20,0.00,change
20260608 16:46:20.657,813.333,4,1,1,0.0,234.996,0.00,439.15,0.00,change
20260608 16:46:20.707,813.383,4,1,1,0.0,234.996,0.00,439.09,0.00,change
20260608 16:46:20.759,813.433,4,1,1,0.0,234.996,0.00,439.04,0.00,change
20260608 16:46:20.809,813.483,4,1,1,0.0,234.996,0.00,438.99,0.00,change
20260608 16:46:20.857,813.533,4,1,1,0.0,234.996,0.00,438.94,0.00,change
20260608 16:46:20.908,813.583,4,1,1,0.0,234.996,0.00,438.89,0.00,change
20260608 16:46:20.957,813.633,4,1,1,0.0,234.996,0.00,438.84,0.00,change
20260608 16:46:21.009,813.683,4,1,1,0.0,234.996,0.00,438.79,0.00,change
20260608 16:46:21.057,813.733,4,1,1,0.0,234.996,0.00,438.74,0.00,change
20260608 16:46:21.108,813.783,4,1,1,0.0,234.996,0.00,438.69,0.00,change
20260608 16:46:21.157,813.833,4,1,1,0.0,234.996,0.00,438.64,0.00,change
20260608 16:46:21.207,813.883,4,1,1,0.0,234.996,0.00,438.59,0.00,change
20260608 16:46:21.259,813.933,4,1,1,0.0,234.996,0.00,438.54,0.00,change
20260608 16:46:21.308,813.983,4,1,1,0.0,234.996,0.00,438.49,0.00,change
20260608 16:46:21.358,814.033,4,1,1,0.0,234.996,0.00,438.44,0.00,change
20260608 16:46:21.408,814.083,4,1,1,0.0,234.996,0.00,438.39,0.00,change
20260608 16:46:21.457,814.133,4,1,1,0.0,234.996,0.00,438.34,0.00,change
20260608 16:46:21.507,814.183,4,1,1,0.0,234.996,0.00,438.29,0.00,change
20260608 16:46:21.557,814.233,4,1,1,0.0,234.996,0.00,438.24,0.00,change
20260608 16:46:21.609,814.283,4,1,1,0.0,234.996,0.00,438.19,0.00,change
20260608 16:46:21.657,814.333,4,1,1,0.0,234.996,0.00,438.13,0.00,change
20260608 16:46:21.707,814.383,4,1,1,0.0,234.996,0.00,438.08,0.00,change
20260608 16:46:21.758,814.433,4,1,1,0.0,234.996,0.00,438.03,0.00,change
20260608 16:46:21.807,814.483,4,1,1,0.0,234.996,0.00,437.98,0.00,change
20260608 16:46:21.858,814.533,4,1,1,0.0,234.996,0.00,437.93,0.00,change
20260608 16:46:21.908,814.583,4,1,1,0.0,234.996,0.00,437.88,0.00,change
20260608 16:46:21.957,814.633,4,1,1,0.0,234.996,0.00,437.83,0.00,change
20260608 16:46:22.007,814.683,4,1,1,0.0,234.996,0.00,437.78,0.00,change
20260608 16:46:22.058,814.733,4,1,1,0.0,234.996,0.00,437.73,0.00,change
20260608 16:46:22.107,814.783,4,1,1,0.0,234.996,0.00,437.68,0.00,change
20260608 16:46:22.158,814.833,4,1,1,0.0,234.996,0.00,437.63,0.00,change
20260608 16:46:22.208,814.883,4,1,1,0.0,234.996,0.00,437.58,0.00,change
20260608 16:46:22.257,814.933,4,1,1,0.0,234.996,0.00,437.53,0.00,change
20260608 16:46:22.307,814.983,4,1,1,0.0,234.996,0.00,437.48,0.00,change
20260608 16:46:22.358,815.033,4,1,1,0.0,234.996,0.00,437.43,0.00,change
20260608 16:46:22.408,815.083,4,1,1,0.0,234.996,0.00,437.38,0.00,change
20260608 16:46:22.458,815.133,4,1,1,0.0,234.996,0.00,437.33,0.00,change
20260608 16:46:22.509,815.183,4,1,1,0.0,234.996,0.00,437.28,0.00,change
20260608 16:46:22.557,815.233,4,1,1,0.0,234.996,0.00,437.23,0.00,change
20260608 16:46:22.607,815.283,4,1,1,0.0,234.996,0.00,437.17,0.00,change
20260608 16:46:22.657,815.333,4,1,1,0.0,234.996,0.00,437.12,0.00,change
20260608 16:46:22.707,815.383,4,1,1,0.0,234.996,0.00,437.07,0.00,change
20260608 16:46:22.757,815.433,4,1,1,0.0,234.996,0.00,437.02,0.00,change
20260608 16:46:22.808,815.483,4,1,1,0.0,234.996,0.00,436.97,0.00,change
20260608 16:46:22.857,815.533,4,1,1,0.0,234.996,0.00,436.92,0.00,change
20260608 16:46:22.907,815.583,4,1,1,0.0,234.996,0.00,436.87,0.00,change
20260608 16:46:22.958,815.633,4,1,1,0.0,234.996,0.00,436.82,0.00,change
20260608 16:46:23.007,815.683,4,1,1,0.0,234.996,0.00,436.77,0.00,change
20260608 16:46:23.058,815.733,4,1,1,0.0,234.996,0.00,436.72,0.00,change
20260608 16:46:23.107,815.783,4,1,1,0.0,234.996,0.00,436.67,0.00,change
20260608 16:46:23.157,815.833,4,1,1,0.0,234.996,0.00,436.62,0.00,change
20260608 16:46:23.207,815.883,4,1,1,0.0,234.996,0.00,436.57,0.00,change
20260608 16:46:23.257,815.933,4,1,1,0.0,234.996,0.00,436.52,0.00,change
20260608 16:46:23.307,815.983,4,1,1,0.0,234.996,0.00,436.47,0.00,change
20260608 16:46:23.358,816.033,4,1,1,0.0,234.996,0.00,436.42,0.00,change
20260608 16:46:23.407,816.083,4,1,1,0.0,234.996,0.00,436.37,0.00,change
20260608 16:46:23.458,816.133,4,1,1,0.0,234.996,0.00,436.32,0.00,change
20260608 16:46:23.507,816.183,4,1,1,0.0,234.996,0.00,436.27,0.00,change
20260608 16:46:23.557,816.233,4,1,1,0.0,234.996,0.00,436.21,0.00,change
20260608 16:46:23.607,816.283,4,1,1,0.0,234.996,0.00,436.16,0.00,change
20260608 16:46:23.657,816.333,4,1,1,0.0,234.996,0.00,436.11,0.00,change
20260608 16:46:23.708,816.383,4,1,1,0.0,234.996,0.00,436.06,0.00,change
20260608 16:46:23.758,816.433,4,1,1,0.0,234.996,0.00,436.01,0.00,change
20260608 16:46:23.808,816.483,4,1,1,0.0,234.996,0.00,435.96,0.00,change
20260608 16:46:23.857,816.533,4,1,1,0.0,234.996,0.00,435.91,0.00,change
20260608 16:46:23.908,816.583,4,1,1,0.0,234.996,0.00,435.86,0.00,change
20260608 16:46:23.958,816.633,4,1,1,0.0,234.996,0.00,435.81,0.00,change
20260608 16:46:24.009,816.683,4,1,1,0.0,234.996,0.00,435.76,0.00,change
20260608 16:46:24.058,816.733,4,1,1,0.0,234.996,0.00,435.71,0.00,change
20260608 16:46:24.107,816.783,4,1,1,0.0,234.996,0.00,435.66,0.00,change
20260608 16:46:24.157,816.833,4,1,1,0.0,234.996,0.00,435.61,0.00,change
20260608 16:46:24.207,816.883,4,1,1,0.0,234.996,0.00,435.56,0.00,change
20260608 16:46:24.258,816.933,4,1,1,0.0,234.996,0.00,435.51,0.00,change
20260608 16:46:24.307,816.983,4,1,1,0.0,234.996,0.00,435.46,0.00,change
20260608 16:46:24.357,817.033,4,1,1,0.0,234.996,0.00,435.41,0.00,change
20260608 16:46:24.407,817.083,4,1,1,0.0,234.996,0.00,435.36,0.00,change
20260608 16:46:24.457,817.133,4,1,1,0.0,234.996,0.00,435.31,0.00,change
20260608 16:46:24.507,817.183,4,1,1,0.0,234.996,0.00,435.25,0.00,change
20260608 16:46:24.558,817.233,4,1,1,0.0,234.996,0.00,435.20,0.00,change
20260608 16:46:24.607,817.283,4,1,1,0.0,234.996,0.00,435.15,0.00,change
20260608 16:46:24.658,817.333,4,1,1,0.0,234.996,0.00,435.10,0.00,change
20260608 16:46:24.707,817.383,4,1,1,0.0,234.996,0.00,435.05,0.00,change
20260608 16:46:24.757,817.433,4,1,1,0.0,234.996,0.00,435.00,0.00,change
20260608 16:46:24.808,817.483,4,1,1,0.0,234.996,0.00,434.95,0.00,change
20260608 16:46:24.858,817.533,4,1,1,0.0,234.996,0.00,434.90,0.00,change
20260608 16:46:24.909,817.583,4,1,1,0.0,234.996,0.00,434.85,0.00,change
20260608 16:46:24.957,817.633,4,1,1,0.0,234.996,0.00,434.80,0.00,change
20260608 16:46:25.007,817.683,4,1,1,0.0,234.996,0.00,434.75,0.00,change
20260608 16:46:25.058,817.733,4,1,1,0.0,234.996,0.00,434.70,0.00,change
20260608 16:46:25.108,817.783,4,1,1,0.0,234.996,0.00,434.65,0.00,change
20260608 16:46:25.157,817.833,4,1,1,0.0,234.996,0.00,434.60,0.00,change
20260608 16:46:25.208,817.883,4,1,1,0.0,234.996,0.00,434.55,0.00,change
20260608 16:46:25.257,817.933,4,1,1,0.0,234.996,0.00,434.50,0.00,change
20260608 16:46:25.307,817.983,4,1,1,0.0,234.996,0.00,434.45,0.00,change
20260608 16:46:25.358,818.033,4,1,1,0.0,234.996,0.00,434.40,0.00,change
20260608 16:46:25.407,818.083,4,1,1,0.0,234.996,0.00,434.35,0.00,change
20260608 16:46:25.457,818.133,4,1,1,0.0,234.996,0.00,434.29,0.00,change
20260608 16:46:25.508,818.183,4,1,1,0.0,234.996,0.00,434.24,0.00,change
20260608 16:46:25.557,818.233,4,1,1,0.0,234.996,0.00,434.19,0.00,change
20260608 16:46:25.607,818.283,4,1,1,0.0,234.996,0.00,434.14,0.00,change
20260608 16:46:25.658,818.333,4,1,1,0.0,234.996,0.00,434.09,0.00,change
20260608 16:46:25.707,818.383,4,1,1,0.0,234.996,0.00,434.04,0.00,change
20260608 16:46:25.758,818.433,4,1,1,0.0,234.996,0.00,433.99,0.00,change
20260608 16:46:25.807,818.483,4,1,1,0.0,234.996,0.00,433.94,0.00,change
20260608 16:46:25.858,818.533,4,1,1,0.0,234.996,0.00,433.89,0.00,change
20260608 16:46:25.907,818.583,4,1,1,0.0,234.996,0.00,433.84,0.00,change
20260608 16:46:25.957,818.633,4,1,1,0.0,234.996,0.00,433.79,0.00,change
20260608 16:46:26.007,818.683,4,1,1,0.0,234.996,0.00,433.74,0.00,change
20260608 16:46:26.058,818.733,4,1,1,0.0,234.996,0.00,433.69,0.00,change
20260608 16:46:26.107,818.783,4,1,1,0.0,234.996,0.00,433.64,0.00,change
20260608 16:46:26.158,818.833,4,1,1,0.0,234.996,0.00,433.59,0.00,change
20260608 16:46:26.208,818.883,4,1,1,0.0,234.996,0.00,433.54,0.00,change
20260608 16:46:26.258,818.933,4,1,1,0.0,234.996,0.00,433.49,0.00,change
20260608 16:46:26.307,818.983,4,1,1,0.0,234.996,0.00,433.44,0.00,change
20260608 16:46:26.357,819.033,4,1,1,0.0,234.996,0.00,433.39,0.00,change
20260608 16:46:26.408,819.083,4,1,1,0.0,234.996,0.00,433.33,0.00,change
20260608 16:46:26.457,819.133,4,1,1,0.0,234.996,0.00,433.28,0.00,change
20260608 16:46:26.507,819.183,4,1,1,0.0,234.996,0.00,433.23,0.00,change
20260608 16:46:26.558,819.233,4,1,1,0.0,234.996,0.00,433.18,0.00,change
20260608 16:46:26.607,819.283,4,1,1,0.0,234.996,0.00,433.13,0.00,change
20260608 16:46:26.657,819.333,4,1,1,0.0,234.996,0.00,433.08,0.00,change
20260608 16:46:26.708,819.383,4,1,1,0.0,234.996,0.00,433.03,0.00,change
20260608 16:46:26.758,819.433,4,1,1,0.0,234.996,0.00,432.98,0.00,change
20260608 16:46:26.808,819.483,4,1,1,0.0,234.996,0.00,432.93,0.00,change
20260608 16:46:26.857,819.533,4,1,1,0.0,234.996,0.00,432.88,0.00,change
20260608 16:46:26.907,819.583,4,1,1,0.0,234.996,0.00,432.83,0.00,change
20260608 16:46:26.957,819.633,4,1,1,0.0,234.996,0.00,432.78,0.00,change
20260608 16:46:27.007,819.683,4,1,1,0.0,234.996,0.00,432.73,0.00,change
20260608 16:46:27.057,819.733,4,1,1,0.0,234.996,0.00,432.68,0.00,change
20260608 16:46:27.107,819.783,4,1,1,0.0,234.996,0.00,432.63,0.00,change
20260608 16:46:27.158,819.833,4,1,1,0.0,234.996,0.00,432.58,0.00,change
20260608 16:46:27.208,819.883,4,1,1,0.0,234.996,0.00,432.53,0.00,change
20260608 16:46:27.257,819.933,4,1,1,0.0,234.996,0.00,432.48,0.00,change
20260608 16:46:27.307,819.983,4,1,1,0.0,234.996,0.00,432.43,0.00,change
20260608 16:46:27.357,820.033,4,1,1,0.0,234.996,0.00,432.37,0.00,change
20260608 16:46:27.406,820.083,4,1,1,0.0,234.996,0.00,432.32,0.00,change
20260608 16:46:27.457,820.133,4,1,1,0.0,234.996,0.00,432.27,0.00,change
20260608 16:46:27.507,820.183,4,1,1,0.0,234.996,0.00,432.22,0.00,change
20260608 16:46:27.557,820.233,4,1,1,0.0,234.996,0.00,432.17,0.00,change
20260608 16:46:27.607,820.283,4,1,1,0.0,234.996,0.00,432.12,0.00,change
20260608 16:46:27.657,820.333,4,1,1,0.0,234.996,0.00,432.07,0.00,change
20260608 16:46:27.707,820.383,4,1,1,0.0,234.996,0.00,432.02,0.00,change
20260608 16:46:27.757,820.433,4,1,1,0.0,234.996,0.00,431.97,0.00,change
20260608 16:46:27.807,820.483,4,1,1,0.0,234.996,0.00,431.92,0.00,change
20260608 16:46:27.858,820.533,4,1,1,0.0,234.996,0.00,431.87,0.00,change
20260608 16:46:27.908,820.583,4,1,1,0.0,234.996,0.00,431.82,0.00,change
20260608 16:46:27.957,820.633,4,1,1,0.0,234.996,0.00,431.77,0.00,change
20260608 16:46:28.008,820.683,4,1,1,0.0,234.996,0.00,431.72,0.00,change
20260608 16:46:28.058,820.733,4,1,1,0.0,234.996,0.00,431.67,0.00,change
20260608 16:46:28.108,820.783,4,1,1,0.0,234.996,0.00,431.62,0.00,change
20260608 16:46:28.157,820.833,4,1,1,0.0,234.996,0.00,431.57,0.00,change
20260608 16:46:28.207,820.883,4,1,1,0.0,234.996,0.00,431.52,0.00,change
20260608 16:46:28.257,820.933,4,1,1,0.0,234.996,0.00,431.47,0.00,change
20260608 16:46:28.308,820.983,4,1,1,0.0,234.996,0.00,431.41,0.00,change
20260608 16:46:28.357,821.033,4,1,1,0.0,234.996,0.00,431.36,0.00,change
20260608 16:46:28.407,821.083,4,1,1,0.0,234.996,0.00,431.31,0.00,change
20260608 16:46:28.458,821.133,4,1,1,0.0,234.996,0.00,431.26,0.00,change
20260608 16:46:28.507,821.183,4,1,1,0.0,234.996,0.00,431.21,0.00,change
20260608 16:46:28.557,821.233,4,1,1,0.0,234.996,0.00,431.16,0.00,change
20260608 16:46:28.607,821.283,4,1,1,0.0,234.996,0.00,431.11,0.00,change
20260608 16:46:28.657,821.333,4,1,1,0.0,234.996,0.00,431.06,0.00,change
20260608 16:46:28.707,821.383,4,1,1,0.0,234.996,0.00,431.01,0.00,change
20260608 16:46:28.759,821.433,4,1,1,0.0,234.996,0.00,430.96,0.00,change
20260608 16:46:28.807,821.483,4,1,1,0.0,234.996,0.00,430.91,0.00,change
20260608 16:46:28.858,821.533,4,1,1,0.0,234.996,0.00,430.86,0.00,change
20260608 16:46:28.909,821.583,4,1,1,0.0,234.996,0.00,430.81,0.00,change
20260608 16:46:28.960,821.633,4,1,1,0.0,234.996,0.00,430.76,0.00,change
20260608 16:46:29.008,821.683,4,1,1,0.0,234.996,0.00,430.71,0.00,change
20260608 16:46:29.057,821.733,4,1,1,0.0,234.996,0.00,430.66,0.00,change
20260608 16:46:29.107,821.783,4,1,1,0.0,234.996,0.00,430.61,0.00,change
20260608 16:46:29.157,821.833,4,1,1,0.0,234.996,0.00,430.56,0.00,change
20260608 16:46:29.207,821.883,4,1,1,0.0,234.996,0.00,430.51,0.00,change
20260608 16:46:29.258,821.933,4,1,1,0.0,234.996,0.00,430.45,0.00,change
20260608 16:46:29.308,821.983,4,1,1,0.0,234.996,0.00,430.40,0.00,change
20260608 16:46:29.357,822.033,4,1,1,0.0,234.996,0.00,430.35,0.00,change
20260608 16:46:29.407,822.083,4,1,1,0.0,234.996,0.00,430.30,0.00,change
20260608 16:46:29.457,822.133,4,1,1,0.0,234.996,0.00,430.25,0.00,change
20260608 16:46:29.507,822.183,4,1,1,0.0,234.996,0.00,430.20,0.00,change
20260608 16:46:29.558,822.233,4,1,1,0.0,234.996,0.00,430.15,0.00,change
20260608 16:46:29.607,822.283,4,1,1,0.0,234.996,0.00,430.10,0.00,change
20260608 16:46:29.657,822.333,4,1,1,0.0,234.996,0.00,430.05,0.00,change
20260608 16:46:29.708,822.383,4,1,1,0.0,234.996,0.00,430.00,0.00,change
20260608 16:46:29.758,822.433,4,1,1,0.0,234.996,0.00,429.95,0.00,change
20260608 16:46:29.808,822.483,4,1,1,0.0,234.996,0.00,429.90,0.00,change
20260608 16:46:29.857,822.533,4,1,1,0.0,234.996,0.00,429.85,0.00,change
20260608 16:46:29.907,822.583,4,1,1,0.0,234.996,0.00,429.80,0.00,change
20260608 16:46:29.957,822.633,4,1,1,0.0,234.996,0.00,429.75,0.00,change
20260608 16:46:30.008,822.683,4,1,1,0.0,234.996,0.00,429.70,0.00,change
20260608 16:46:30.058,822.733,4,1,1,0.0,234.996,0.00,429.65,0.00,change
20260608 16:46:30.108,822.783,4,1,1,0.0,234.996,0.00,429.60,0.00,change
20260608 16:46:30.158,822.833,4,1,1,0.0,234.996,0.00,429.55,0.00,change
20260608 16:46:30.207,822.883,4,1,1,0.0,234.996,0.00,429.49,0.00,change
20260608 16:46:30.257,822.933,4,1,1,0.0,234.996,0.00,429.44,0.00,change
20260608 16:46:30.307,822.983,4,1,1,0.0,234.996,0.00,429.39,0.00,change
20260608 16:46:30.357,823.033,4,1,1,0.0,234.996,0.00,429.34,0.00,change
20260608 16:46:30.407,823.083,4,1,1,0.0,234.996,0.00,429.29,0.00,change
20260608 16:46:30.457,823.133,4,1,1,0.0,234.996,0.00,429.24,0.00,change
20260608 16:46:30.507,823.183,4,1,1,0.0,234.996,0.00,429.19,0.00,change
20260608 16:46:30.557,823.233,4,1,1,0.0,234.996,0.00,429.14,0.00,change
20260608 16:46:30.607,823.283,4,1,1,0.0,234.996,0.00,429.09,0.00,change
20260608 16:46:30.658,823.333,4,1,1,0.0,234.996,0.00,429.04,0.00,change
20260608 16:46:30.708,823.383,4,1,1,0.0,234.996,0.00,428.99,0.00,change
20260608 16:46:30.759,823.433,4,1,1,0.0,234.996,0.00,428.94,0.00,change
20260608 16:46:30.808,823.483,4,1,1,0.0,234.996,0.00,428.89,0.00,change
20260608 16:46:30.857,823.533,4,1,1,0.0,234.996,0.00,428.84,0.00,change
20260608 16:46:30.910,823.583,4,1,1,0.0,234.996,0.00,428.79,0.00,change
20260608 16:46:30.958,823.633,4,1,1,0.0,234.996,0.00,428.74,0.00,change
20260608 16:46:31.008,823.683,4,1,1,0.0,234.996,0.00,428.69,0.00,change
20260608 16:46:31.059,823.733,4,1,1,0.0,234.996,0.00,428.64,0.00,change
20260608 16:46:31.109,823.783,4,1,1,0.0,234.996,0.00,428.59,0.00,change
20260608 16:46:31.160,823.833,4,1,1,0.0,234.996,0.00,428.53,0.00,change
20260608 16:46:31.207,823.883,4,1,1,0.0,234.996,0.00,428.48,0.00,change
20260608 16:46:31.258,823.933,4,1,1,0.0,234.996,0.00,428.43,0.00,change
20260608 16:46:31.307,823.983,4,1,1,0.0,234.996,0.00,428.38,0.00,change
20260608 16:46:31.359,824.033,4,1,1,0.0,234.996,0.00,428.33,0.00,change
20260608 16:46:31.408,824.083,4,1,1,0.0,234.996,0.00,428.28,0.00,change
20260608 16:46:31.457,824.133,4,1,1,0.0,234.996,0.00,428.23,0.00,change
20260608 16:46:31.509,824.183,4,1,1,0.0,234.996,0.00,428.18,0.00,change
20260608 16:46:31.559,824.233,4,1,1,0.0,234.996,0.00,428.13,0.00,change
20260608 16:46:31.608,824.283,4,1,1,0.0,234.996,0.00,428.08,0.00,change
20260608 16:46:31.657,824.333,4,1,1,0.0,234.996,0.00,428.03,0.00,change
20260608 16:46:31.707,824.383,4,1,1,0.0,234.996,0.00,427.98,0.00,change
20260608 16:46:31.758,824.433,4,1,1,0.0,234.996,0.00,427.93,0.00,change
20260608 16:46:31.807,824.483,4,1,1,0.0,234.996,0.00,427.88,0.00,change
20260608 16:46:31.857,824.533,4,1,1,0.0,234.996,0.00,427.83,0.00,change
20260608 16:46:31.907,824.583,4,1,1,0.0,234.996,0.00,427.78,0.00,change
20260608 16:46:31.957,824.633,4,1,1,0.0,234.996,0.00,427.73,0.00,change
20260608 16:46:32.008,824.683,4,1,1,0.0,234.996,0.00,427.68,0.00,change
20260608 16:46:32.058,824.733,4,1,1,0.0,234.996,0.00,427.62,0.00,change
20260608 16:46:32.107,824.783,4,1,1,0.0,234.996,0.00,427.57,0.00,change
20260608 16:46:32.160,824.833,4,1,1,0.0,234.996,0.00,427.52,0.00,change
20260608 16:46:32.208,824.883,4,1,1,0.0,234.996,0.00,427.47,0.00,change
20260608 16:46:32.258,824.933,4,1,1,0.0,234.996,0.00,427.42,0.00,change
20260608 16:46:32.307,824.983,4,1,1,0.0,234.996,0.00,427.37,0.00,change
20260608 16:46:32.359,825.033,4,1,1,0.0,234.996,0.00,427.32,0.00,change
20260608 16:46:32.408,825.083,4,1,1,0.0,234.996,0.00,427.27,0.00,change
20260608 16:46:32.459,825.133,4,1,1,0.0,234.996,0.00,427.22,0.00,change
20260608 16:46:32.509,825.183,4,1,1,0.0,234.996,0.00,427.17,0.00,change
20260608 16:46:32.557,825.233,4,1,1,0.0,234.996,0.00,427.12,0.00,change
20260608 16:46:32.608,825.283,4,1,1,0.0,234.996,0.00,427.07,0.00,change
20260608 16:46:32.657,825.333,4,1,1,0.0,234.996,0.00,427.02,0.00,change
20260608 16:46:32.708,825.383,4,1,1,0.0,234.996,0.00,426.97,0.00,change
